fold,sample_id,segment_idx,recovered_pcc,left_pcc,right_pcc,best_input_abs_pcc,pcc_gain_over_best_input,rmse,mae,target_std
0,15,81,0.8810606366372508,0.581152386800438,0.18193531846479016,0.581152386800438,0.29990824983681275,149.11797435975052,116.26535305481255,315.10224828937845
0,3,82,0.9029765452026722,0.016615387897529813,0.3648071872468816,0.3648071872468816,0.5381693579557907,121.7352498154282,93.81713035828471,282.92777775895996
0,24,332,0.976953380863075,0.24588874403387534,0.11105224447113327,0.24588874403387534,0.7310646368291998,277.91156612071444,205.2982949249506,1262.8816700827856
0,30,171,0.9334053918573442,0.48721936111625386,0.2777587731900951,0.48721936111625386,0.4461860307410903,160.85739380681932,125.25105289628506,448.1890344852398
0,20,224,0.8642524367822262,0.5121666023882283,0.18980249267912877,0.5121666023882283,0.3520858343939979,203.5756392049914,157.11817471238336,403.2321682381998
0,33,33,0.9452790042880986,0.7057413865441036,0.4194575540079664,0.7057413865441036,0.23953761774399507,181.67321412284716,143.06935945105553,556.6535275341502
0,34,23,0.9103855377049334,0.6048984941039938,0.06021618502578871,0.6048984941039938,0.3054870436009396,159.712231735166,124.46840911818221,383.73432005227215
0,31,154,0.9036364475952641,0.4933247679042924,0.3861271384143547,0.4933247679042924,0.41031167969097165,129.35466756968904,101.07901392876468,301.74576230729184
0,31,84,0.9258868046784007,0.4613323564485932,0.33833980420589316,0.4613323564485932,0.46455444822980746,118.00612207606129,91.7703001548931,311.9032931255487
0,30,39,0.9021626455239882,0.5771803348883338,0.28045669362992864,0.5771803348883338,0.3249823106356544,220.50653688333634,172.82393503694533,510.75709310412844
0,35,61,0.33001027039536335,0.10784436291169819,0.22347319826298664,0.22347319826298664,0.1065370721323767,0.005919755366649952,0.003356038832365243,0.0062649600869462444
0,10,91,0.8989760193269655,0.38887860113381423,0.06809903344319378,0.38887860113381423,0.5100974181931512,157.45207583712326,123.24800072279258,358.7012911502424
0,21,152,0.8517345973838724,0.38504993267507076,0.08139492145446688,0.38504993267507076,0.4666846647088016,196.13010079588085,150.27286363323853,373.38237287631694
0,2,173,0.9413031144058916,0.30372922037546113,0.09806573914280393,0.30372922037546113,0.6375738940304305,328.8652267642101,252.023583642371,961.0640194618771
0,43,174,0.7657775111337352,0.02299402074406915,0.3205192711577152,0.3205192711577152,0.44525823997601993,0.0040829270049722805,0.003003760981478081,0.006281527182199947
